Epoch,Iters,Loss,Acc@1
16.903225806451612,131,0.4876619875431061,75.0
17.032258064516128,132,0.4868595004081726,71.875
17.161290322580644,133,0.48147138953208923,93.75
17.29032258064516,134,0.6991389393806458,56.25
17.419354838709676,135,0.8623104691505432,40.625
17.548387096774192,136,0.5417446494102478,83.33333333333333
17.677419354838708,137,0.5763049125671387,68.75
17.806451612903224,138,0.4924218952655792,84.375
17.93548387096774,139,0.783433198928833,68.75
18.06451612903226,140,0.47662684321403503,81.25
18.193548387096776,141,0.6647855043411255,59.375
18.322580645161292,142,0.6122374534606934,71.875
18.451612903225808,143,0.5724310278892517,71.875
18.580645161290324,144,0.5548211932182312,70.83333333333333
18.70967741935484,145,0.4801943004131317,84.375
18.838709677419356,146,0.614499032497406,68.75
18.967741935483872,147,0.48505160212516785,81.25
19.096774193548388,148,0.49745476245880127,78.125
19.225806451612904,149,0.4192756414413452,75.0
19.35483870967742,150,0.5279695391654968,71.875
19.483870967741936,151,0.4907020330429077,84.375
19.612903225806452,152,0.5436921715736389,70.83333333333333
19.741935483870968,153,0.48241984844207764,87.5
19.870967741935484,154,0.40025582909584045,78.125
20.0,155,0.3550652265548706,87.5
20.129032258064516,156,0.5327399373054504,68.75
20.258064516129032,157,0.4139292240142822,84.375
20.387096774193548,158,0.48447880148887634,75.0
20.516129032258064,159,0.5671755075454712,68.75
20.64516129032258,160,0.5035149455070496,75.0
20.774193548387096,161,0.4476282298564911,81.25
20.903225806451612,162,0.3616456687450409,81.25
21.032258064516128,163,0.4309297800064087,78.125
21.161290322580644,164,0.44018426537513733,81.25
21.29032258064516,165,0.5257519483566284,78.125
21.419354838709676,166,0.39408236742019653,84.375
21.548387096774192,167,0.42771419882774353,78.125
21.677419354838708,168,0.6325150728225708,66.66666666666667
21.806451612903224,169,0.5324485898017883,71.875
21.93548387096774,170,0.45019716024398804,81.25
22.06451612903226,171,0.3670005202293396,81.25
22.193548387096776,172,0.48875221610069275,75.0
22.322580645161292,173,0.46856725215911865,78.125
22.451612903225808,174,0.4838414788246155,78.125
22.580645161290324,175,0.4105079174041748,84.375
22.70967741935484,176,0.5156621336936951,70.83333333333333
22.838709677419356,177,0.5297800898551941,71.875
22.967741935483872,178,0.40820154547691345,81.25
23.096774193548388,179,0.4468834698200226,81.25
23.225806451612904,180,0.48098570108413696,78.125
23.35483870967742,181,0.407238632440567,87.5
23.483870967741936,182,0.4676916003227234,65.625
23.612903225806452,183,0.43303030729293823,93.75
23.741935483870968,184,0.38780203461647034,91.66666666666667
23.870967741935484,185,0.5100811123847961,71.875
24.0,186,0.4511830806732178,78.125
24.129032258064516,187,0.4198303520679474,90.625
24.258064516129032,188,0.41444551944732666,78.125
24.387096774193548,189,0.3564455211162567,90.625
24.516129032258064,190,0.73162442445755,68.75
24.64516129032258,191,0.40571358799934387,87.5
24.774193548387096,192,0.42726776003837585,75.0
24.903225806451612,193,0.4152299463748932,81.25
25.032258064516128,194,0.34999048709869385,84.375
25.161290322580644,195,0.3229871690273285,87.5
25.29032258064516,196,0.4862781763076782,71.875
25.419354838709676,197,0.5075294375419617,68.75
25.548387096774192,198,0.5261902809143066,75.0
25.677419354838708,199,0.3294903635978699,81.25
25.806451612903224,200,0.4076041877269745,83.33333333333333
25.93548387096774,201,0.385002464056015,78.125
26.06451612903226,202,0.39895135164260864,87.5
26.193548387096776,203,0.4924726188182831,71.875
26.322580645161292,204,0.41841885447502136,78.125
26.451612903225808,205,0.27741461992263794,87.5
26.580645161290324,206,0.4170170724391937,78.125
26.70967741935484,207,0.4565451741218567,75.0
26.838709677419356,208,0.4651229679584503,87.5
26.967741935483872,209,0.5740373134613037,65.625
27.096774193548388,210,0.3235318958759308,90.625
27.225806451612904,211,0.2954484224319458,90.625
27.35483870967742,212,0.3498084843158722,84.375
27.483870967741936,213,0.4105674922466278,81.25
27.612903225806452,214,0.3706679046154022,78.125
27.741935483870968,215,0.36351099610328674,90.625
27.870967741935484,216,0.5765023827552795,66.66666666666667
28.0,217,0.3552936017513275,90.625
28.129032258064516,218,0.38392364978790283,78.125
28.258064516129032,219,0.3874354064464569,81.25
28.387096774193548,220,0.3953039050102234,81.25
28.516129032258064,221,0.32509714365005493,90.625
28.64516129032258,222,0.4276266396045685,84.375
28.774193548387096,223,0.3562389314174652,84.375
28.903225806451612,224,0.3962841033935547,87.5
29.032258064516128,225,0.36705535650253296,84.375
29.161290322580644,226,0.29681476950645447,87.5
29.29032258064516,227,0.4406012296676636,75.0
29.419354838709676,228,0.439995676279068,81.25
29.548387096774192,229,0.3440687954425812,90.625
29.677419354838708,230,0.35594111680984497,84.375
29.806451612903224,231,0.32762661576271057,84.375
29.93548387096774,232,0.4030396044254303,70.83333333333333
30.06451612903226,233,0.3518068790435791,84.375
30.193548387096776,234,0.30561912059783936,87.5
30.322580645161292,235,0.3631959855556488,81.25
30.451612903225808,236,0.3661850690841675,87.5
30.580645161290324,237,0.3538150489330292,87.5
30.70967741935484,238,0.3403933346271515,87.5
30.838709677419356,239,0.3357755243778229,81.25
30.967741935483872,240,0.3966922461986542,75.0
31.096774193548388,241,0.3740282654762268,87.5
31.225806451612904,242,0.3294452130794525,90.625
31.35483870967742,243,0.31461039185523987,87.5
31.483870967741936,244,0.32147103548049927,87.5
31.612903225806452,245,0.3733983337879181,78.125
31.741935483870968,246,0.31214872002601624,81.25
31.870967741935484,247,0.31991609930992126,81.25
32.0,248,0.4138166904449463,87.5
32.12903225806452,249,0.34661737084388733,84.375
32.25806451612903,250,0.372842401266098,78.125
32.38709677419355,251,0.33601802587509155,87.5
32.516129032258064,252,0.3781696856021881,78.125
32.645161290322584,253,0.2939109802246094,84.375
32.774193548387096,254,0.33586791157722473,84.375
32.903225806451616,255,0.3248894214630127,93.75
33.03225806451613,256,0.292476624250412,91.66666666666667
33.16129032258065,257,0.28950709104537964,90.625
33.29032258064516,258,0.33437901735305786,84.375
33.41935483870968,259,0.2367027997970581,90.625
33.54838709677419,260,0.3293246328830719,81.25
33.67741935483871,261,0.3533025085926056,84.375
33.806451612903224,262,0.28539177775382996,93.75
33.935483870967744,263,0.4350181818008423,78.125
34.064516129032256,264,0.3895746171474457,79.16666666666667
34.193548387096776,265,0.3716108798980713,84.375
34.32258064516129,266,0.24333828687667847,96.875
34.45161290322581,267,0.26461249589920044,90.625
34.58064516129032,268,0.43077966570854187,71.875
34.70967741935484,269,0.3318387269973755,87.5
34.83870967741935,270,0.3119431436061859,87.5
34.96774193548387,271,0.22662284970283508,87.5
35.096774193548384,272,0.41817232966423035,75.0
35.225806451612904,273,0.32164135575294495,93.75
35.354838709677416,274,0.31563788652420044,90.625
35.483870967741936,275,0.28072571754455566,90.625
35.61290322580645,276,0.36982476711273193,81.25
35.74193548387097,277,0.3633437156677246,84.375
35.87096774193548,278,0.2838999629020691,93.75
36.0,279,0.28549817204475403,84.375
36.12903225806452,280,0.2710651457309723,91.66666666666667
36.25806451612903,281,0.24598851799964905,93.75
36.38709677419355,282,0.2991432845592499,90.625
36.516129032258064,283,0.3258090019226074,90.625
36.645161290322584,284,0.25820019841194153,87.5
36.774193548387096,285,0.2222578376531601,93.75
36.903225806451616,286,0.5145788192749023,65.625
37.03225806451613,287,0.3714396059513092,87.5
37.16129032258065,288,0.21915078163146973,95.83333333333333
37.29032258064516,289,0.27979210019111633,90.625
37.41935483870968,290,0.2917095124721527,87.5
37.54838709677419,291,0.3984109163284302,71.875
37.67741935483871,292,0.2974592447280884,90.625
37.806451612903224,293,0.2764829397201538,90.625
37.935483870967744,294,0.327332079410553,87.5
38.064516129032256,295,0.3185195028781891,93.75
38.193548387096776,296,0.187088742852211,100.0
38.32258064516129,297,0.2570163905620575,90.625
38.45161290322581,298,0.3415541648864746,78.125
38.58064516129032,299,0.29506003856658936,90.625
38.70967741935484,300,0.29697921872138977,84.375
38.83870967741935,301,0.27742141485214233,93.75
38.96774193548387,302,0.2816115915775299,93.75
39.096774193548384,303,0.25048530101776123,90.625
39.225806451612904,304,0.37858057022094727,87.5
39.354838709677416,305,0.3686356842517853,81.25
39.483870967741936,306,0.2588658928871155,96.875
39.61290322580645,307,0.2353452444076538,90.625
39.74193548387097,308,0.25782451033592224,90.625
39.87096774193548,309,0.26519349217414856,93.75
40.0,310,0.31587541103363037,87.5
40.12903225806452,311,0.33350905776023865,78.125
40.25806451612903,312,0.32287633419036865,87.5
40.38709677419355,313,0.3316987156867981,81.25
40.516129032258064,314,0.27421367168426514,93.75
40.645161290322584,315,0.24845683574676514,93.75
40.774193548387096,316,0.19928495585918427,93.75
40.903225806451616,317,0.334084153175354,87.5
41.03225806451613,318,0.28973907232284546,87.5
41.16129032258065,319,0.3383505940437317,84.375
41.29032258064516,320,0.2917993366718292,91.66666666666667
41.41935483870968,321,0.20315761864185333,93.75
41.54838709677419,322,0.3511090874671936,87.5
41.67741935483871,323,0.2793841063976288,87.5
41.806451612903224,324,0.261128306388855,96.875
41.935483870967744,325,0.3215380609035492,84.375
42.064516129032256,326,0.377249538898468,78.125
42.193548387096776,327,0.26878276467323303,87.5
42.32258064516129,328,0.20075774192810059,95.83333333333333
42.45161290322581,329,0.3246191143989563,81.25
42.58064516129032,330,0.344838410615921,90.625
42.70967741935484,331,0.2239672988653183,96.875
42.83870967741935,332,0.22978323698043823,90.625
42.96774193548387,333,0.24290962517261505,93.75
43.096774193548384,334,0.37365952134132385,78.125
43.225806451612904,335,0.26558351516723633,96.875
43.354838709677416,336,0.2643619179725647,91.66666666666667
43.483870967741936,337,0.22530758380889893,93.75
43.61290322580645,338,0.3279472291469574,87.5
43.74193548387097,339,0.2412349134683609,93.75
43.87096774193548,340,0.27019569277763367,90.625
44.0,341,0.35171735286712646,87.5
44.12903225806452,342,0.27642858028411865,84.375
44.25806451612903,343,0.29787251353263855,84.375
44.38709677419355,344,0.2481222301721573,91.66666666666667
44.516129032258064,345,0.23780317604541779,90.625
44.645161290322584,346,0.2936106026172638,87.5
44.774193548387096,347,0.30485019087791443,87.5
44.903225806451616,348,0.2989402711391449,90.625
45.03225806451613,349,0.24211998283863068,90.625
45.16129032258065,350,0.2821812033653259,87.5
45.29032258064516,351,0.3570007085800171,81.25
45.41935483870968,352,0.19483213126659393,95.83333333333333
45.54838709677419,353,0.37691885232925415,78.125
45.67741935483871,354,0.24356575310230255,90.625
45.806451612903224,355,0.2771089971065521,96.875
45.935483870967744,356,0.3730831742286682,84.375
46.064516129032256,357,0.2623845338821411,81.25
46.193548387096776,358,0.2532714307308197,93.75
46.32258064516129,359,0.21613432466983795,90.625
46.45161290322581,360,0.20953154563903809,100.0
46.58064516129032,361,0.20270751416683197,100.0
46.70967741935484,362,0.20123551785945892,96.875
46.83870967741935,363,0.3223952054977417,87.5
46.96774193548387,364,0.24157333374023438,90.625
47.096774193548384,365,0.34017789363861084,81.25
47.225806451612904,366,0.2613059878349304,90.625
47.354838709677416,367,0.28191906213760376,84.375
47.483870967741936,368,0.4017699062824249,79.16666666666667
47.61290322580645,369,0.21761494874954224,93.75
47.74193548387097,370,0.3480866849422455,81.25
47.87096774193548,371,0.31920573115348816,81.25
48.0,372,0.17123201489448547,96.875
48.12903225806452,373,0.33123764395713806,84.375
48.25806451612903,374,0.27908602356910706,93.75
48.38709677419355,375,0.2743053734302521,90.625
48.516129032258064,376,0.27763235569000244,91.66666666666667
48.645161290322584,377,0.24529142677783966,90.625
48.774193548387096,378,0.3082384467124939,87.5
48.903225806451616,379,0.24712347984313965,90.625
49.03225806451613,380,0.28745123744010925,87.5
49.16129032258065,381,0.3069940507411957,90.625
49.29032258064516,382,0.3607180416584015,84.375
49.41935483870968,383,0.21256795525550842,87.5
49.54838709677419,384,0.23887115716934204,95.83333333333333
49.67741935483871,385,0.2744075655937195,84.375
49.806451612903224,386,0.25775253772735596,90.625
49.935483870967744,387,0.21606509387493134,93.75
50.064516129032256,388,0.28259819746017456,93.75
50.193548387096776,389,0.2507271468639374,90.625
50.32258064516129,390,0.32436615228652954,84.375
50.45161290322581,391,0.3086192011833191,87.5
50.58064516129032,392,0.3101508319377899,87.5
50.70967741935484,393,0.22300708293914795,93.75
50.83870967741935,394,0.28408727049827576,87.5
50.96774193548387,395,0.3050932288169861,87.5
51.096774193548384,396,0.2816895544528961,90.625
51.225806451612904,397,0.26510652899742126,90.625
51.354838709677416,398,0.27514299750328064,84.375
51.483870967741936,399,0.2658775746822357,93.75
51.61290322580645,400,0.3298152983188629,83.33333333333333
